name_0	count_x	name_1	name_2	count_y
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق خلصوا نجيا يوسف أي خلا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ركب ناقته وأرخى لها الزمام فجعلت لا تمر بدار دور الأنصار إلا دعاه أهلها إلى النزول عندهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق سنعذبهم مرتين التوبة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق صرفكم عنهم ليبتليكم آل عمران أي صرفكم عنهم ليختبركم وذلك ذنوبكم آل عمران القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فآتاهم الله ثواب الدنيا آل عمران حسن الظهور على عدوهم وحسن ثواب الآخرة آل عمران الجنة أعد فيها وقوله والله يحب	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فأثابكم غما بغم لكيلا تحزنوا على فاتكم ولا أصابكم آل عمران أي كربا بعد كرب قتل قتل	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فأوف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فإذا انسلخ الأشهر الحرم التوبة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فإما تثقفنهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فاتقوا الله ولا تخزون	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فجاءته إحداهما تمشي على استحياء القصص	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فجعل دون ذلك فتحا قريبا الفتح	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فذانك برهانان ربك القصص هذان برهانان	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فصرهن إليك البقرة أي قطعهن	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فعلته	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فكان الله ص	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلم ينكر ذلك قولها الحسن	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما أسلما الصافات أي سلم إبراهيم لذبحه حين أمر وسلم ابنه للصبر عليه حين عرف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما استيأسوا منه خلصوا نجيا يوسف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما استيأسوا منه يوسف يئسوا منه ورأوا شدته	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما ذهب	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلما رفع الله عيسى بين أظهرهم وقتلوا يحيى بن زكريا وبعض الناس	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فلن أبرح الأرض يوسف التي	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فما وهنوا آل عمران لفقد نبيهم ضعفوا آل عمران	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فنظر نظرة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق فوجد فيها رجلين يقتتلان شيعته القصص مسلم وهذا أهل دين فرعون كافر فاستغاثه الذي شيعته على الذي	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق قالتا لا نسقي حتى يصدر الرعاء القصص امرأتان لا نستطيع	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق قد كانت أم موسى ترفع له حين قذفته	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق كانوا أولياءه إن أولياؤه إلا المتقون الأنفال الذين يخرجون منه ويقيمون الصلاة عنده أي أنت	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق كبرت كلمة تخرج أفواههم الكهف قولهم إن الملائكة بنات الله	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق كفر سليمان ولكن الشياطين كفروا يعلمون الناس السحر البقرة وذلك	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق كيف وإن يظهروا عليكم التوبة أي المشركون الذين لا عهد لهم إلى مدة أهل العهد العام لا يرقبوا فيكم إلا ولا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق كيف يكون للمشركين التوبة الذين كانوا وأنتم على العهد العام بأن لا تمنعوهم ولا يمنعوكم الحرم ولا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق لانفضوا حولك آل عمران أي لتركوك آل عمران القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق لقد صدق الله رسوله الرؤيا بالحق الفتح إلى	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق للمتقين آل عمران أي لمن أطاعني وعرف أمري آل عمران القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق لم يصروا على فعلوا وهم يعلمون آل عمران أي لم يقيموا على معصيتي كفعل أشرك بي	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق لولا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ليجعل الله ذلك حسرة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ليقطع طرفا الذين كفروا آل عمران أي ليقطع طرفا المشركين بقتل ينتقم منهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق محمد إلا قد خلت قبله الرسل آل عمران إلى	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق منكم يريد الدنيا آل عمران أي الذين أرادوا النهب رغبة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق نزلت لولا كتاب الله سبق الأنفال الآية	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق همت طائفتان منكم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق هيت لك يوسف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وآتت كل واحدة منهن سكينا يوسف ليحتززن طعامهن	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وآخرون مرجون لأمر الله إما يعذبهم وإما يتوب عليهم التوبة وهم الثلاثة الذين خلفوا وأرجأ الله صلى الله عليه وسلم أمرهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وأخرى لم تقدروا عليها الفتح	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وأعتدت لهن متكأ يوسف والمتكأ الطعام	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وألف بين قلوبهم الأنفال على الهدى الذي بعثك إليهم أنفقت	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وألفيا سيدها لدى الباب يوسف إطفير قائما على باب البيت فقالت القصص وهابته جزاء أراد بأهلك سوءا إلا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وأما بنعمة ربك فحدث أي جاءك الله نعمته وكرامته النبوة فحدث اذكرها وادع إليها	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وأهل التوراة يدرسون إنما كلم آدم الحية ولم يفسروا كتفسير ابن عباس	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وأولى القولين	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإذا أنزلت سورة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإلا تصرف عني كيدهن يوسف أي أتخوف منهن أصب إليهن يوسف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإن تولوا البقرة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإن جنحوا للسلم فاجنح لها الأنفال أي إن دعوك إلى السلم إلى الإسلام فصالحهم عليه	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإن يريدوا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإنا لجاعلون عليها صعيدا جرزا الكهف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإنا لفاعلون يوسف لنجتهدن	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وإنك لتعلم نريد هود أي إن بغيتنا لغير ذلك فلما لم يتناهوا ولم يردهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق واتبعوا تتلوا الشياطين على ملك سليمان البقرة أي السحر	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق واذكروا جعلكم خلفاء بعد قوم نوح الأعراف أي ساكني الأرض بعد قوم نوح وبنحو الذي قلنا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق واعلم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق والذين إذا فعلوا فاحشة آل عمران أي إن أتوا فاحشة أو ظلموا أنفسهم آل عمران بمعصية ذكروا نهي الله عنها	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق والله ذو فضل عظيم آل عمران صرف عنهم لقاء عدوهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق والله يحيي ويميت آل عمران أي يعجل يشاء ويؤخر يشاء آجالهم بقدرته آل عمران القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق والله يعلم إنهم لكاذبون التوبة أي إنهم يستطيعون التوبة القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق واهجرني مليا مريم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وتلك الأيام نداولها بين الناس آل عمران أي نصرفها للناس بالبلاء والتمحيص	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وتودون	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وتولى عنهم يوسف أعرض عنهم وتتام حزنه وبلغ مجهوده حين لحق بيوسف أخوه وهيج عليه حزنه على يوسف يا أسفى على	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وثني عبد الله بن أبي بكر	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وجئنا ببضاعة مزجاة يوسف أي قليلة لا تبلغ كنا نشتري منك إلا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وسيجزي الله الشاكرين آل عمران أي أطاعه وعمل بأمره	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وشاورهم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وشهد شاهد أهلها يوسف	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وطائفة قد أهمتهم أنفسهم آل عمران	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وقالت لأخته قصيه القصص	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وقيل لهم تعالوا قاتلوا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولئن متم أو قتلتم آل عمران أي ذلك	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولا تنازعوا فتفشلوا الأنفال أي لا تختلفوا فيتفرق أمركم وتذهب ريحكم الأنفال فيذهب جدكم واصبروا إن الله مع الصابرين الأنفال أي إني	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولا تهنوا آل عمران أي لا تضعفوا ولا تحزنوا آل عمران ولا تأسوا على أصابكم وأنتم الأعلون آل عمران أي لكم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولا يحزنك الذين يسارعون	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولقد عفا عنكم آل عمران ولقد عفا الله	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولقد كنتم تمنون الموت	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولقد نصركم الله ببدر وأنتم أذلة آل عمران أقل عددا وأضعف قوة وأما	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولم يجعل له عوجا قيما الكهف أي معتدلا لا اختلاف فيه	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولم يلبسوا إيمانهم بظلم الأنعام	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ولما بلغ أشده واستوى القصص آتاه الله حكما وعلما وفقها	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وليس الذكر كالأنثى آل عمران لأن الذكر	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وليمحص الله الذين آمنوا آل عمران أي يختبر الذين آمنوا حتى يخلصهم بالبلاء الذي	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ومن أهل المدينة مردوا على النفاق التوبة أي لجوا فيه وأبوا غيره لا تعلمهم التوبة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ونحن نسبح بحمدك ونقدس لك البقرة لا نعصي ولا نأتي شيئا تكرهه	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ونزداد كيل بعير يوسف نعد بعيرا مع إبلنا ذلك كيل يسير يوسف يوسف القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وهم لا يشعرون القصص أي لا يعرفون أنها منه بسبيل القصص القول	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وهم له ناصحون القصص أي لمنزلته عندكم وحرصكم على مسرة الملك	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ووجد دونهم امرأتين القصص	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ويريد الله	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ويزعم أهل الكتاب الأول وكثير العلماء	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ويستبشرون بالذين لم يلحقوا بهم خلفهم آل عمران أي ويسرون بلحوق لحق بهم إخوانهم على مضوا عليه	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق ويمحق الكافرين آل عمران أي يبطل المنافقين قولهم بألسنتهم ليس	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق وينذر الذين	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يا أبت استأجره إن خير استأجرت القوي الأمين القصص رأت قوته وقوله لها	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يا أيها الذين آمنوا إذا لقيتم فئة الأنفال يقاتلونكم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يا أيها الذين آمنوا إن تتقوا الله يجعل لكم فرقانا الأنفال أي فصلا بين الحق الباطل يظهر حقكم ويخفي باطل	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يا أيها الذين آمنوا لا تخونوا الله والرسول وتخونوا أماناتكم وأنتم تعلمون الأنفال أي لا تظهروا لله الحق يرضى	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يريد الله ألا يجعل لهم حظا	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يريكهم الله	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يغشاكم النعاس أمنة منه أي أنزلت عليكم الأمنة حتى نمتم لا تخافون ونزل عليكم السماء المطر الذي أصابهم تلك الليلة	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	ابن إسحاق يغفر الله لكم	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	امر قصى ابن كلاب	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	صاحب يس	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن إسحاق التي	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن إسحاق دخل الله ص مكة هرب هبيرة بن أبي وهب المخزومي وعبد الله بن الزبعرى السهمي إلى نجران	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن إسحاق فعلى التأويل تصح	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن إسحاق فكان كل فرق كالطود العظيم الشعراء أي كالجبل على نشز الأرض	1
Muhammad b. Humayd al-Razi	2879	Salama b. al-Fadl	محمد بن إسحاق نزلت	1
Muhammad b. Humayd al-Razi	2879	Sufyan	Mihran	1
Muhammad b. Humayd al-Razi	2879	Sufyan	Sufyan	1
Muhammad b. Humayd al-Razi	2879	Waki'	Jarir	1
Muhammad b. Humayd al-Razi	2879	Waki'	Sufyan	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	#####	3
Muhammad b. Humayd al-Razi	2879	Ya'qub	Abu Malik	2
Muhammad b. Humayd al-Razi	2879	Ya'qub	Abu Rabi'i	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Anbasa	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Hafs	6
Muhammad b. Humayd al-Razi	2879	Ya'qub	Hafs b. Humayd	6
Muhammad b. Humayd al-Razi	2879	Ya'qub	Harun	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Harun b. 'Antara	2
Muhammad b. Humayd al-Razi	2879	Ya'qub	Imran	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Isa b. 'Abd Allah	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Ja'far	45
Muhammad b. Humayd al-Razi	2879	Ya'qub	Sa'id	1
Muhammad b. Humayd al-Razi	2879	Ya'qub	Zayd b. Aslam	2
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Hafs	3
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Hafs b. Humayd	6
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Harun b. 'Antara	3
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Isa b. 'Abd Allah	1
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Ja'far	13
Muhammad b. Humayd al-Razi	2879	Ya'qub al-Qummi	Ja'far b. Abi al-Mughira	8
Muhammad b. Humayd al-Razi	2879	Ya'qub b. 'Abd Allah b. Sa'd al-Qummi	Ja'far b. Abi al-Mughira	1
Muhammad b. Humayd al-Razi	2879	Yahya	#####	2
Muhammad b. Humayd al-Razi	2879	Yahya	Abd Allah	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abd al-Hamid	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abd al-Mu'min	6
Muhammad b. Humayd al-Razi	2879	Yahya	Abi	3
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Bakr al-Hudhali	2
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Bakr b. Shu'ayb	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Hamza	13
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Hamza Muhammad b. Maymun al-Sikri	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Khazima	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Sa'id al-Yahmadi Ismail b. Ibrahim	2
Muhammad b. Humayd al-Razi	2879	Yahya	Abu Sa'id al-Yahmidi	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abu al-'Aryan	3
Muhammad b. Humayd al-Razi	2879	Yahya	Abu al-Manbah al-Fadl	1
Muhammad b. Humayd al-Razi	2879	Yahya	Abu al-Munib	1
Muhammad b. Humayd al-Razi	2879	Yahya	Amr b. 'Uthman	1
Muhammad b. Humayd al-Razi	2879	Yahya	Amr b. Thabit	1
Muhammad b. Humayd al-Razi	2879	Yahya	Ayyub b. Abi Mansur	1
Muhammad b. Humayd al-Razi	2879	Yahya	Dimad b. 'Amir b. 'Awf	1
Muhammad b. Humayd al-Razi	2879	Yahya	Fatr	4
Muhammad b. Humayd al-Razi	2879	Yahya	Hassan b. Ibrahim	1
Muhammad b. Humayd al-Razi	2879	Yahya	Husayn	1
Muhammad b. Humayd al-Razi	2879	Yahya	Ibn Wadih	1
Muhammad b. Humayd al-Razi	2879	Yahya	Ibn Waqid	1
Muhammad b. Humayd al-Razi	2879	Yahya	Isa b. 'Ubayd	9
Muhammad b. Humayd al-Razi	2879	Yahya	Ja'far b. Sulayman	2
Muhammad b. Humayd al-Razi	2879	Yahya	Khurbudhan	1
